asin,title,image,rating,rating_scale,reviews_count,price,is_sponsored,position,url,html_output
0262515679,Painting (Whitechapel: Documents of Contemporary Art)$18.76$18.76$24.95$24.95,https://m.media-amazon.com/images/I/71-DoRL21SL._AC_UL320_.jpg,4.6,5,31,18.76,false,43,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B01HQLYMU4,Melissa &amp; Doug Finger Paint Paper Pad (12 x 18 inches) - 50 Sheets 2-Pack$11.99$11.99,https://m.media-amazon.com/images/I/71vJxxJ2m5L._AC_UL320_.jpg,4.7,5,1026,11.99,false,44,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B00QAPXQ0A,US Art Supply 33 Piece Custom Artist Acrylic Painting Set with Table Easel Paint Canvas and Accessories$39.96$39.96,https://m.media-amazon.com/images/I/81vrCfwikcL._AC_UL320_.jpg,4.7,5,733,39.96,false,45,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07PFB9SC9,Rertcioph Diamond Painting Stickers Kits for Kids DIY 5D Hero Diamond Art Mosaic Stickers by Numbers Kits - 9 Pieces$8.98$8.98$15.98$15.98,https://m.media-amazon.com/images/I/71XWQQGSHOL._AC_UL320_.jpg,4.7,5,1589,8.98,false,46,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07S95SCYJ,DIY 5D Diamond Painting Kit Round Full Drill Acrylic Embroidery Cross Stitch Arts Craft Canvas Supply for Home Wall Decor Adults and Kids (C),https://m.media-amazon.com/images/I/71HrYuiHIUL._AC_UL320_.jpg,4.6,5,364,29.99,false,47,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B002EAYE9C,Painting the Clouds with Sunshine$11.38$11.38$12.99$12.99,https://m.media-amazon.com/images/I/51BX+phXDOL._AC_UL320_.jpg,4.1,5,23,11.38,false,48,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07ML4LQ7P,LF Inc. 20 Lb. Premium Large Mexican Beach Pebbles 3-5 inches Decor Garden Landscape$29.99$29.99,https://m.media-amazon.com/images/I/61R95e+199L._AC_UL320_.jpg,4.4,5,60,29.99,false,49,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07Q6HZ31K,5D DIY Diamond Painting Kits for Adults Full Drill Crystal Rhinestone Embroidery Cross Stitch Arts Craft Canvas Wall Decor Dandelions$8.99$8.99$9.99$9.99,https://m.media-amazon.com/images/I/71owIR4IC0L._AC_UL320_.jpg,4.5,5,1710,8.99,false,50,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07H7JG1GQ,Diamond Painting Kits for Adults DIY 5D Round Full Drill Art Perfect for Relaxation and Home Wall Decor(Stitch 12x16inch)$13.90$13.90$19.99$19.99,https://m.media-amazon.com/images/I/71FXCSpRFrL._AC_UL320_.jpg,4.7,5,2163,13.9,false,51,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07L5758YC,Abstract Mountain in Daytime Canvas Prints Wall Art Paintings Abstract Geometry Wall Artworks Pictures for Living Room Bedroom Decoration 12x16 inch/piece 3 Panels Home bathroom Wall decor posters$26.99$26.99,https://m.media-amazon.com/images/I/61NT-Q+NO5L._AC_UL320_.jpg,4.4,5,1138,26.99,false,52,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07P5YDBZR,ARTDOT Diamond Painting Storage Containers Portable Bead Storage Container 64 Gird Diamond Painting Accessories (Storage Box)$10.99$10.99$17.99$17.99,https://m.media-amazon.com/images/I/71JO+Hl4MAL._AC_UL320_.jpg,4.6,5,3794,10.99,false,53,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07YDDF26Y,Acrylic Paint Brushes Set 20Pcs Artist Paintbrushes Paint Brushes for Acrylic Oil Watercolor Canvas Body Face Halloween Pumpkin Rock Painting Kit Fine Miniature Adults/Kids Arts Crafts Supplies$5.99$5.99,https://m.media-amazon.com/images/I/81TKwbjCU4L._AC_UL320_.jpg,4.7,5,6619,5.99,false,54,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B089N78ZQN,Laoife Winter Cover Forest and Snow Landscape Picture Artwork Prints Wall Art on Canvas Oil Painting for Living Room Bedroom and Office 32x24 Inches$39.99$39.99,https://m.media-amazon.com/images/I/81hBqv2cRnL._AC_UL320_.jpg,,5,,39.99,true,55,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B08FXSHVW8,"Senew Abstract Canvas Print Wall Art for Bedroom Living Room Framed Canvas Wall Art for Wall Decor Home Decor 18"" X 12"" Design 23$26.99$26.99",https://m.media-amazon.com/images/I/7113cQcpVbL._AC_UL320_.jpg,4.8,5,25,26.99,true,56,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B07YDCL49R,Kidwill Acrylic Paint Marker Set 28 Colors Water Based Paint Pen Permanent Vibrant Drawing Pen Quick Dry Non Toxic 0.7mm Extra-Fine Tip for Rocks Ceramic Glass Wood Fabric Canvas Card Making$19.99$19.99,https://m.media-amazon.com/images/I/81TZwbIjr6L._AC_UL320_.jpg,4.4,5,253,19.99,true,57,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B08CRC94W1,Madisi Painting Canvas Panels 36 Pack 9X12 Classroom Value Pack Paint Canvas$34.99$34.99,https://m.media-amazon.com/images/I/61d-+BKbU3L._AC_UL320_.jpg,,5,,34.99,true,58,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B08G4FQFHX,DIY 5D Full Drill Diamond Painting Beach Sunset Lighthouse Coconut Palm Tree Paint by Numbers Kits for Adults Gem Art Room Decor 16 x 12 inches$7.99$7.99,https://m.media-amazon.com/images/I/61OYervOj-L._AC_UL320_.jpg,,5,,7.99,true,59,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B08G478DGS,DIY 5D Full Drill Diamond Painting Kits for Adults Beach Sunset Road Plank Pavilion Sea Gull Paint by Numbers Tools Gem Art Wall Decor 16 x 12 inches$7.99$7.99,https://m.media-amazon.com/images/I/6150a62UbPL._AC_UL320_.jpg,,5,,7.99,true,60,https://www.amazon.com/s?k=painting&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/9fc6dbe3-03fd-402c-984c-817fa55f0320-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225431Z&X-Amz-Expires=604800&X-Amz-Signature=def8480217a449c0060f8a01fcec9cb1253b63678bd05df2ed8400d6e5738c33&X-Amz-SignedHeaders=host
B075F68BFV,Educated: A Memoir$0.00$0.00$28.00$28.00,https://m.media-amazon.com/images/I/71oKNiuY8HL._AC_UL320_.jpg,4.7,5,31995,0,false,1,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B0032W5H9C,An Education,https://m.media-amazon.com/images/I/71JtQjSQ2gL._AC_UL320_.jpg,4.3,5,480,,false,2,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B07V25W3K5,Edx Education Math Cubes - Set of 100 - Linking Cubes For Early Math - Connecting Manipulative For Preschoolers Aged 3+ and Elementary Aged Kids$12.99$12.99,https://m.media-amazon.com/images/I/71IwEc4WXAL._AC_UL320_.jpg,4.9,5,3269,12.99,false,3,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B08F784JVF,The Education Of Little Tree,https://m.media-amazon.com/images/I/81f+hbpI42L._AC_UL320_.jpg,4.6,5,339,,false,4,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B07DF896Z1,Learning Shapes and Colours in Creative Lesson - Education Video for ChildrenFrom $0.99$0.99 to buy episode,https://m.media-amazon.com/images/I/81p1nOeIZhL._AC_UL320_.jpg,,5,,0.99,false,5,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B079395S6X,Stolen EducationFrom $1.99$1.99 to rentFrom $7.99 to buy,https://m.media-amazon.com/images/I/71qEaJK27pL._AC_UL320_.jpg,5,5,16,1.99,false,6,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1119762936,Teaching in the Online Classroom: Surviving and Thriving in the New Normal$18.95$18.95$19.95$19.95,https://m.media-amazon.com/images/I/81hng7uiIgL._AC_UL320_.jpg,4.8,5,6,18.95,false,7,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B00SR32K2S,WordWorld Season 1From $1.99$1.99 to buy episodeFrom $6.99 to buy season,https://m.media-amazon.com/images/I/61w1cl4VoxL._AC_UL320_.jpg,4.7,5,199,1.99,false,8,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
0113316070,ITIL Foundation ITIL$60.90$60.90$65.00$65.00,https://m.media-amazon.com/images/I/71LwYTxhYAL._AC_UL320_.jpg,4.6,5,328,60.9,false,9,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B07S6XWLJC,Edx Education Step-A-Trail - 6 Piece Obstacle Course For Kids - Indoor and Outdoor - Build Coordination and Confidence - Physical and Imaginative Play$59.99$59.99,https://m.media-amazon.com/images/I/61nPnpw8JcL._AC_UL320_.jpg,4.9,5,375,59.99,false,10,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
0135177375,Effective Practices in Early Childhood Education: Building a Foundation$88.98$88.98$93.32$93.32,https://m.media-amazon.com/images/I/51QwsjzQKjL._AC_UL320_.jpg,4.8,5,44,88.98,false,11,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B01539KPT8,Edx Education Four Color Plastic Base Ten Set - in Home Learning Manipulative for Early Math - Set of 121 - Teach Kids Number Concepts Place Value and Volume$24.99$24.99$34.29$34.29,https://m.media-amazon.com/images/I/81Cwun2n6uL._AC_UL320_.jpg,4.9,5,759,24.99,false,12,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B0897749L5,Google Classroom: How to Benefit from Distance Learning and Setup Your Virtual Classroom$9.99$9.99,https://m.media-amazon.com/images/I/61cSp1DKsKL._AC_UL320_.jpg,4.2,5,40,9.99,true,13,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B087NJMD4X,HWD Seeing and Matching Mathematics Learning Toys Puzzles Wooden Sticks Addition and Subtraction Sight Numbers Games Montessori Preschool Educational Math Toys for Toddlers Kids Boys Girls$14.99$14.99,https://m.media-amazon.com/images/I/71zc5FqnA6L._AC_UL320_.jpg,4.7,5,45,14.99,true,14,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
B087NG15XN,Wooden Blocks Construction Building Toys Set Stacking Bricks Board Games Preschool Early Educational Parent-Child Interaction Sorting Toy for Toddlers Kids Children - 30 Pieces$14.99$14.99,https://m.media-amazon.com/images/I/61b30ghUI4L._AC_UL320_.jpg,4.2,5,34,14.99,true,15,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
1641770880,The Breakdown of Higher Education: How It Happened the Damage It Does and What Can Be Done$23.49$23.49$25.99$25.99,https://m.media-amazon.com/images/I/61-TNjt0aZL._AC_UL320_.jpg,4.8,5,152,23.49,false,16,https://www.amazon.com/s?k=education&ref=nb_sb_noss_2,https://scrapezone-raw-htmls.s3.amazonaws.com/af8691d4-1259-449b-9291-0e355947af26-5f935f0ef53aaba35fbed42a.html?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIASK4CGCNC3YT6CW63%2F20201023%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20201023T225432Z&X-Amz-Expires=604800&X-Amz-Signature=8a06542b322ffc0131def389bc8402e80a97840fd422c7e66b924e03edc98a4f&X-Amz-SignedHeaders=host
